42,0
6,1
500,2
5,3
326,4
10,5
5827,6
6775,7
657,8
21,9
8242,10
25,11
2117,12
4491,13
332,14
3,15
8785,16
1,17
2,18
2914,19
9263,20
24,21
32,22
1,23
2,24
2,25
45,26
17,27
6749,28
1,29
584,30
31,31
484,32
401,33
25,34
20,35
2,36
1,37
3,38
85,39
4452,40
235,41
288,42
1046,43
1,44
1,45
1567,46
597,47
16,48
2380,49
1,50
32,51
7,52
644,53
1947,54
3,55
5,56
35,57
480,58
2,59
12,60
1,61
6599,62
18,63
13,64
94,65
470,66
312,67
4758,68
9535,69
11,70
2790,71
64,72
3363,73
22,74
90,75
39,76
3875,77
3,78
35,79
4475,80
55,81
322,82
3,83
568,84
128,85
1,86
2,87
2,88
1293,89
839,90
1,91
3,92
1,93
26,94
2902,95
4834,96
17,97
18,98
699,99
6,100
13,101
43,102
2,103
24,104
3116,105
2,106
1,107
1,108
1078,109
2,110
351,111
1511,112
3261,113
2216,114
4555,115
1,116
3,117
3133,118
17,119
3,120
559,121
10,122
9,123
12,124
1,125
1,126
32,127
1,128
2808,129
3,130
63,131
11,132
2246,133
415,134
1,135
875,136
1,137
25,138
4,139
3260,140
3,141
21,142
262,143
223,144
195,145
135,146
3,147
4,148
5,149
2121,150
2891,151
1229,152
1,153
4044,154
7,155
4,156
16,157
3506,158
5183,159
993,160
6188,161
13,162
2108,163
3415,164
1214,165
1217,166
51,167
1733,168
880,169
4096,170
23,171
4606,172
4,173
9606,174
2421,175
30,176
12,177
47,178
8,179
1,180
4086,181
404,182
1791,183
1018,184
267,185
976,186
60,187
3202,188
3,189
558,190
1,191
5151,192
1,193
583,194
9162,195
1,196
107,197
28,198
2,199
24,200
6,201
1,202
14,203
38,204
254,205
3,206
250,207
24,208
682,209
1534,210
910,211
418,212
16,213
60,214
81,215
4198,216
112,217
65,218
11,219
65,220
112,221
1077,222
34,223
82,224
420,225
148,226
1,227
139,228
348,229
2,230
3759,231
25,232
3,233
5,234
2,235
82,236
150,237
1,238
83,239
526,240
359,241
3,242
1,243
1,244
14,245
5179,246
5,247
2,248
4358,249
1571,250
13,251
1,252
9373,253
6585,254
1463,255
1,256
1,257
98,258
4,259
116,260
877,261
30,262
3141,263
14,264
2,265
5,266
7524,267
38,268
2505,269
247,270
44,271
3,272
9280,273
1,274
999,275
1375,276
13,277
72,278
56,279
55,280
40,281
7337,282
3,283
1455,284
2,285
882,286
2,287
4,288
273,289
110,290
80,291
3,292
869,293
41,294
18,295
1,296
1,297
79,298
136,299
18,300
1,301
1,302
3,303
4,304
1255,305
4,306
1769,307
2289,308
1,309
12,310
625,311
28,312
1,313
1619,314
1,315
43,316
4,317
212,318
21,319
5,320
20,321
120,322
2870,323
182,324
1,325
3352,326
13,327
9,328
4,329
247,330
3,331
1542,332
28,333
2,334
8732,335
8,336
3,337
1,338
17,339
642,340
249,341
66,342
5,343
16,344
1722,345
