0,383
1,1
2,1
3,582
4,35
5,2
6,2
7,3
8,20
9,72
10,4
11,1
12,6
13,6
14,1
15,7
16,1
17,4
18,49
19,102
20,27
21,7
22,3
23,2
24,28
25,323
26,1
27,2
28,53
29,548
30,3
31,7
32,1
33,3
34,147
35,1
36,221
37,2
38,5
39,6
40,4
41,1
42,482
43,5
44,1
45,2
46,173
47,1
48,26
49,2
50,8
51,1
52,4
53,15
54,42
55,1
56,1
57,1
58,2
59,8
60,2
61,1
62,82
63,4
64,226
65,18
66,29
67,19
68,129
69,307
70,5
71,3
72,1
73,4
74,118
75,7
76,415
77,6
78,1
79,10
80,2
81,8
82,64
83,455
84,285
85,1
86,1
87,2
88,100
89,11
90,1
91,4
92,64
93,600
94,31
95,3
96,657
97,14
98,15
99,282
100,1
101,2
102,1
103,1
104,1
105,4
106,37
107,4
108,1
109,28
110,52
111,126
112,53
113,8
114,24
115,9
116,26
117,6
118,1
119,9
120,2
121,147
122,33
123,346
124,4
125,37
126,2
127,8
128,3
129,1
130,5
131,4
132,2
133,34
134,29
135,1
136,9
137,202
138,11
139,14
140,4
141,2
142,12
143,339
144,4
145,54
146,134
147,3
148,30
149,32
150,5
151,1
152,33
153,45
154,17
155,1
156,19
157,17
158,1
159,26
160,1
161,3
162,3
163,5
164,10
165,1
166,25
167,3
168,3
169,22
170,1
171,5
172,24
173,3
174,7
175,105
176,3
177,104
178,11
179,5
180,1
181,1
182,31
183,3
184,1
185,5
186,12
187,12
188,1
189,1
190,10
191,1
192,1
193,575
194,2
195,1
196,3
197,1
198,1
199,122
200,30
201,1
202,1
203,1
204,2
205,19
206,22
207,112
208,5
209,126
210,61
211,231
212,7
213,2
214,2
215,35
216,8
217,260
218,2
219,4
220,43
221,12
222,1
223,3
224,162
225,1
226,18
227,15
228,5
229,64
230,76
231,1
232,1
233,1
234,23
235,555
236,1
237,1
238,2
239,3
240,1
241,1
242,121
243,82
244,308
245,2
246,3
247,2
248,2
249,29
250,2
251,11
252,296
253,3
254,26
255,1
256,3
257,16
258,1
259,15
260,7
261,133
262,12
263,69
264,6
265,1
266,2
267,1
268,5
269,1
270,20
271,21
272,5
273,20
274,1
275,1
276,37
277,3
278,10
279,1
280,313
281,2
282,1
283,43
284,2
285,3
286,7
287,12
288,3
289,1
290,34
291,54
292,21
293,1
294,1
295,1
296,3
297,10
298,8
299,36
300,7
301,6
302,1
303,5
304,131
305,1
306,1
307,5
308,4
309,2
310,648
311,20
312,3
313,2
314,39
315,6
316,18
317,1
318,13
319,119
320,67
321,11
322,34
323,337
324,202
325,11
326,22
327,22
328,1
329,4
330,33
331,1
332,18
333,4
334,337
335,4
336,42
337,277
338,12
339,12
340,208
341,72
342,33
343,3
344,302
345,1
346,53
347,148
348,2
349,127
350,95
351,118
352,26
353,1
354,1
355,1
356,55
357,116
358,1
359,1
360,1
361,1
362,55
363,4
364,129
365,924
366,2
367,12
368,14
369,1
370,236
371,2
372,1
373,3
374,7
375,13
376,3
377,265
378,3
379,10
380,6
381,16
382,3
383,1
384,19
385,4
386,15
387,18
388,157
389,81
390,1
391,5
392,1
393,2
394,109
395,5
396,136
397,23
398,1
399,5
400,2
401,21
402,8
403,5
404,2
405,100
406,1
407,11
408,1
409,6
410,2
411,1
412,1
413,5
414,1
415,3
416,1
417,3
418,2
419,795
420,347
421,127
422,2
423,13
424,1
425,4
426,3
427,17
428,2
429,16
430,10
431,3
432,684
433,35
434,10
435,4
436,289
437,41
438,133
439,23
440,1
441,73
442,6
443,4
444,6
445,4
446,3
447,5
448,2
449,1
450,1
451,49
452,233
453,1
454,3
455,27
456,138
457,3
458,47
459,627
460,137
461,3
462,589
463,3
464,108
465,178
466,187
467,154
468,2
469,11
470,2
471,1
472,59
473,89
474,1
475,91
476,1
477,6
478,4
479,2
480,50
481,8
482,53
483,1
484,1
485,4
486,9
487,43
488,105
489,36
490,1
491,2
492,61
493,1
494,623
495,40
496,14
497,2
498,10
499,533
500,228
501,14
502,16
503,20
504,20
505,137
506,1
507,29
508,1
509,4
510,1
511,162
512,13
513,1
514,1
515,291
516,1
517,41
518,26
519,1
520,18
521,1
522,12
523,26
524,1
525,2
526,38
527,206
528,115
529,2
530,1
531,34
532,4
533,21
534,2
535,7
536,2
537,26
538,59
539,1
540,586
541,163
542,6
543,15
544,876
545,1
546,24
547,2
548,1
549,1
550,7
551,22
552,1
553,2
554,3
555,1
556,16
557,1
558,38
559,138
560,2
561,1
562,1
563,8
564,3
565,554
566,32
567,2
568,5
569,13
570,89
571,32
572,1
573,1
574,4
575,6
576,42
577,57
578,8
579,388
580,3
581,363
582,270
583,3
584,3
585,2
586,10
587,338
588,4
589,3
590,91
591,199
592,3
593,7
594,2
595,113
596,39
597,14
598,1
599,1
600,12
601,35
602,24
603,10
604,21
605,2
606,8
607,157
608,2
609,5
610,3
611,498
612,64
613,4
614,1
615,15
616,5
617,872
618,1
619,3
620,3
621,1
622,4
623,3
624,1
625,2
626,3
627,257
628,2
629,1
630,2
631,1
632,30
633,1
634,3
635,1
636,5
637,172
638,29
639,2
640,277
641,1
642,24
643,141
644,2
645,39
646,51
647,1
648,7
649,34
650,31
651,424
652,2
653,59
654,5
655,16
656,159
657,9
658,26
659,352
660,2
661,64
662,107
663,37
664,67
665,1
666,1
667,3
668,63
669,1
670,101
