0,190
1,4
2,1
3,45
4,6
5,7
6,306
7,13
8,1
9,5
10,1
11,1
12,1
13,13
14,1
15,465
16,69
17,20
18,5
19,9
20,1
21,94
22,1
23,94
24,16
25,1
26,110
27,35
28,60
29,1
30,68
31,59
32,1
33,74
34,1
35,92
36,14
37,1
38,1
39,193
40,18
41,1
42,8
43,294
44,3
45,23
46,15
47,26
48,3
49,506
50,12
51,8
52,1
53,13
54,1
55,2
56,2
57,31
58,32
59,2
60,519
61,49
62,1
63,3
64,3
65,1
66,50
67,9
68,35
69,2
70,116
71,1
72,5
73,4
74,15
75,2
76,1
77,2
78,1
79,359
80,135
81,1
82,9
83,70
84,1
85,3
86,4
87,4
88,3
89,7
90,1
91,5
92,1
93,13
94,465
95,34
96,6
97,213
98,5
99,4
100,409
101,7
102,469
103,8
104,4
105,1
106,3
107,9
108,20
109,296
110,1
111,3
112,3
113,23
114,1
115,599
116,32
117,2
118,1
119,1
120,1
121,417
122,74
123,5
124,1
125,160
126,10
127,1
128,62
129,78
130,116
131,26
132,187
133,532
134,4
135,5
136,3
137,2
138,163
139,138
140,93
141,17
142,11
143,1
144,2
145,15
146,1
147,37
148,1
149,13
150,2
151,130
152,15
153,24
154,5
155,205
156,5
157,95
158,1
159,3
160,2
161,8
162,12
163,1
164,1
165,1
166,3
167,12
168,1
169,99
170,30
171,2
172,7
173,68
174,1
175,180
176,1
177,4
178,23
179,14
180,1
181,66
182,2
183,66
184,220
185,1
186,3
187,88
188,585
189,1
190,17
191,24
192,2
193,5
194,7
195,261
196,473
197,174
198,2
199,1
200,2
201,178
202,1
203,3
204,17
205,6
206,1
207,1
208,159
209,23
210,5
211,344
212,3
213,1
214,2
215,5
216,2
217,90
218,5
219,2
220,1
221,2
222,2
223,1
224,335
225,3
226,294
227,5
228,4
229,21
230,16
231,238
232,2
233,3
234,58
235,31
236,1
237,34
238,1
239,1
240,6
241,7
242,176
243,25
244,155
245,633
246,6
247,2
248,5
249,2
250,342
251,31
252,116
253,65
254,1
255,1
256,2
257,1
258,2
259,11
260,12
261,1
262,2
263,45
264,35
265,12
266,585
267,2
268,274
269,31
270,1
271,8
272,57
273,1
274,142
275,2
276,1
277,20
278,444
279,1
280,1
281,4
282,2
283,261
284,11
285,2
286,1
287,1
288,1
289,4
290,1
291,563
292,4
293,1
294,1
295,179
296,1
297,4
298,91
299,2
300,3
301,7
302,2
303,1
304,34
305,1
306,1
307,590
308,9
309,9
310,6
311,3
312,1
313,28
314,1
315,4
316,153
317,6
318,2
319,2
320,2
321,1
322,6
323,7
324,1
325,17
326,3
327,18
328,1
329,3
330,1
331,15
332,48
333,1
334,1
335,5
336,4
337,407
338,1
339,5
340,17
341,3
342,6
343,1
344,8
345,1
346,183
347,4
348,2
349,5
350,1
351,1
352,1
353,2
354,1
355,1
356,1
357,1
358,5
359,1
360,7
361,1
362,94
363,1
364,3
365,244
366,186
367,79
368,1
369,269
370,5
371,12
372,302
373,14
374,17
375,1
376,3
377,137
378,19
379,33
380,2
381,1
382,51
383,963
384,4
385,35
386,1
387,80
388,2
389,1
390,4
391,272
392,25
393,2
394,2
395,1
396,2
397,2
398,9
399,288
400,513
401,4
402,757
403,88
404,13
405,3
406,319
407,33
408,1
409,9
410,1
411,2
412,236
413,1
414,26
415,2
416,1
417,2
418,3
419,1
420,1
421,5
422,2
423,3
424,11
425,294
426,1
427,1
428,1
429,100
430,1
431,42
432,14
433,1
434,17
435,4
436,1
437,538
438,1
439,849
440,13
441,26
442,15
443,5
444,250
445,14
446,193
447,259
448,1
449,971
450,19
451,20
452,1
453,25
454,249
455,2
456,4
457,1
458,368
459,2
460,533
461,58
462,1
463,11
464,7
465,40
466,61
467,7
468,31
469,8
470,43
471,21
472,30
473,1
474,25
475,6
476,18
477,1
478,1
479,2
480,5
481,1
482,1
483,205
484,16
485,12
486,922
487,1
488,690
489,12
490,22
491,810
492,1
493,5
494,1
495,204
496,27
497,972
498,4
499,6
500,27
501,30
502,122
503,1
504,32
505,16
506,14
507,7
508,117
509,75
510,1
511,3
512,1
513,21
514,57
515,14
516,12
517,678
518,218
519,4
520,2
521,4
522,3
523,32
524,1
525,18
526,7
527,5
528,11
529,3
530,1
531,5
532,17
533,684
534,3
535,24
536,1
537,7
538,119
539,1
540,891
541,138
542,197
543,28
544,17
545,2
546,35
547,2
548,19
549,147
550,995
551,41
552,8
553,2
554,4
555,1
556,101
557,1
558,15
559,412
560,1
561,13
562,21
563,118
564,2
565,4
566,17
567,3
568,343
569,6
570,16
571,23
572,2
573,7
574,118
575,66
576,2
577,463
578,3
579,20
580,5
581,5
582,301
583,30
584,1
585,458
586,1
587,63
588,54
589,289
590,208
591,4
592,1
593,928
594,10
595,109
596,100
597,1
598,1
599,5
600,2
601,9
602,6
603,50
604,4
605,8
606,2
607,1
608,1
609,9
610,348
611,1
612,8
613,30
614,125
615,268
616,1
617,5
618,1
619,3
620,41
621,39
622,46
623,6
624,1
625,1
626,1
627,14
628,25
629,1
630,4
631,3
632,145
633,190
634,788
635,105
636,16
637,2
638,34
639,39
640,57
641,2
642,958
643,3
644,1
645,1
646,260
647,55
648,536
649,68
650,1
651,799
652,3
653,65
654,1
655,6
656,28
657,101
658,379
659,6
660,94
661,1
662,82
663,1
664,15
665,373
666,5
667,9
668,3
669,64
670,20
671,78
672,1
673,269
674,1
675,1
676,16
677,407
678,17
679,92
680,3
681,6
682,1
683,41
684,2
685,87
686,14
687,37
688,449
689,27
690,11
691,2
692,76
693,126
694,2
695,3
696,129
697,286
698,649
699,1
700,6
701,19
702,3
703,7
704,4
705,2
706,2
707,14
708,9
709,1
710,11
711,394
712,7
713,3
714,343
715,8
716,13
717,8
718,6
719,1
720,5
721,15
722,4
723,1
724,2
725,3
726,561
727,70
728,2
729,16
730,192
731,33
732,1
733,17
734,14
735,1
736,4
737,2
738,8
739,55
740,28
741,753
742,1
743,1
744,170
745,487
746,7
747,32
748,1
749,3
750,11
751,10
752,52
753,55
754,918
755,6
756,5
757,2
758,34
759,5
760,373
761,2
762,5
763,7
764,1
765,33
766,1
767,102
768,1
769,9
770,42
771,718
772,27
773,2
774,7
775,11
776,12
777,7
778,4
779,564
780,1
781,1
782,26
783,8
784,123
785,2
786,1
787,5
788,1
789,537
790,769
791,10
792,6
793,19
794,4
795,238
796,45
797,11
798,12
799,565
800,553
801,5
802,56
803,2
804,285
805,1
806,1
807,1
808,3
809,11
810,1
811,15
812,332
813,19
814,1
815,2
816,34
817,20
818,15
819,1
820,33
821,13
822,5
823,172
824,1
825,3
826,1
827,11
828,35
829,16
830,26
831,100
832,36
833,1
834,684
835,1
836,64
837,135
838,2
839,7
840,19
841,5
842,5
843,37
844,16
845,190
846,8
847,43
848,565
849,2
850,50
851,2
852,27
853,1
854,1
855,23
856,15
857,29
858,1
859,266
860,1
861,1
862,8
863,2
864,4
865,1
866,74
867,1
868,2
869,1
870,22
871,9
872,1
873,1
874,13
875,4
876,256
877,1
878,2
879,1
880,111
881,15
882,3
883,3
884,3
885,480
886,1
887,511
888,35
889,7
890,275
891,2
892,32
893,39
894,1
895,10
896,7
897,1
898,2
899,134
900,33
901,34
902,16
903,733
904,1
905,6
906,1
907,5
908,9
909,1
910,26
911,12
912,1
913,451
914,3
915,2
916,17
917,6
918,3
919,7
920,22
921,25
922,1
923,6
924,23
925,6
926,1
927,906
928,76
929,18
930,1
931,2
932,94
933,38
934,591
935,67
936,1
937,10
938,1
939,214
940,2
941,1
942,8
943,97
944,4
945,806
946,1
947,12
948,6
949,1
950,1
951,54
952,1
953,1
954,68
955,817
956,1
957,128
958,7
959,13
960,1
961,5
962,1
963,3
964,18
965,6
966,4
967,353
968,4
969,1
970,1
971,185
972,19
973,84
974,224
975,124
976,6
977,332
978,2
979,7
980,49
981,170
982,53
983,10
984,11
985,8
986,3
987,18
988,46
989,306
990,3
991,1
992,2
993,2
994,1
995,270
996,1
997,3
998,22
999,63
1000,11
1001,740
1002,45
1003,2
1004,2
1005,58
1006,68
1007,845
1008,1
1009,3
1010,1
1011,12
1012,1
1013,31
1014,11
1015,317
1016,914
1017,3
1018,2
1019,8
1020,8
1021,2
1022,14
1023,24
1024,13
1025,607
1026,15
1027,654
1028,1
1029,8
1030,2
1031,4
1032,5
1033,2
1034,2
1035,2
1036,4
1037,1
1038,1
1039,1
1040,79
1041,27
1042,11
1043,1
1044,188
1045,1
1046,43
1047,194
1048,34
1049,1
1050,8
1051,28
1052,2
1053,2
1054,39
1055,653
1056,112
1057,1
1058,7
1059,26
1060,1
1061,2
1062,3
1063,6
1064,1
1065,3
1066,36
1067,399
1068,1
1069,1
1070,23
1071,6
1072,3
1073,436
1074,62
1075,26
1076,2
1077,1
1078,38
1079,28
1080,179
1081,11
1082,1
1083,155
1084,206
1085,1
1086,220
1087,370
1088,1
1089,83
1090,97
1091,95
1092,2
1093,11
1094,1
1095,22
1096,95
1097,2
1098,9
1099,11
1100,131
1101,1
1102,1
1103,6
1104,1
1105,1
1106,3
1107,1
1108,81
1109,280
1110,24
1111,1
