0,15
1,1
2,62
3,96
4,1
5,6
6,14
7,15
8,1
9,9
10,62
11,1
12,3
13,5
14,1
15,2
16,2
17,13
18,2
19,14
20,100
21,18
22,27
23,33
24,1
25,1
26,2
27,27
28,3
29,23
30,12
31,2
32,1
33,386
34,1
35,6
36,1
37,6
38,884
39,30
40,28
41,932
42,42
43,322
44,149
45,29
46,21
47,3
48,1
49,2
50,1
51,3
52,1
53,9
54,6
55,5
56,4
57,6
58,32
59,133
60,7
61,84
62,34
63,21
64,33
65,2
66,77
67,4
68,1
69,2
70,2
71,134
72,211
73,2
74,23
75,3
76,1
77,39
78,1
79,10
80,82
81,19
82,246
83,2
84,105
85,3
86,1
87,954
88,170
89,111
90,2
91,3
92,80
93,843
94,1
95,80
96,1
97,1
98,1
99,26
100,1
101,1
102,1
103,7
104,21
105,1
106,1
107,3
108,2
109,783
110,9
111,2
112,15
113,1
114,33
115,1
116,12
117,4
118,21
119,188
120,83
121,1
122,62
123,1
124,386
125,1
126,1
127,351
128,18
129,7
130,1
131,6
132,5
133,1
134,175
135,234
136,112
137,744
138,1
139,24
140,1
141,1
142,7
143,2
144,1
145,83
146,6
147,79
148,749
149,1
150,179
151,1
152,15
153,140
154,157
155,2
156,3
157,1
158,3
159,3
160,451
161,3
162,11
163,1
164,736
165,166
166,56
167,52
168,1
169,1
170,1
171,92
172,95
173,2
174,10
175,98
176,1
177,9
178,1
179,14
180,47
181,15
182,2
183,4
184,2
185,752
186,88
187,41
188,3
189,26
190,2
191,63
192,24
193,485
194,105
195,79
196,43
197,26
198,3
199,2
200,1
201,2
202,1
203,14
204,2
205,3
206,3
207,2
208,22
209,32
210,11
211,50
212,57
213,5
214,1
215,10
216,110
217,6
218,1
219,77
220,12
221,12
222,21
223,22
224,287
225,123
226,24
227,459
228,3
229,1
230,24
231,6
232,6
233,38
234,1
235,742
236,6
237,5
238,12
239,1
240,4
241,1
242,25
243,1
244,16
245,19
246,14
247,1
248,523
249,223
250,3
251,100
252,46
253,42
254,1
255,58
256,9
257,34
258,13
259,2
260,12
261,15
262,17
263,2
264,3
265,636
266,13
267,669
268,377
269,3
270,4
271,3
272,14
273,2
274,4
